"time","name","x","y","direction","nextX","nextY","nextDirection"
"42.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.57391834","1.1819608","286.90344"
"42.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.034256","1.6825438","86.60057"
"42.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.5643561","1.1848872","287.01544"
"42.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.0242736","1.6819508","88.00057"
"42.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.5547881","1.1877948","286.90344"
"42.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.0142797","1.6816019","89.40057"
"42.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.54522586","1.1907212","287.01544"
"42.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.0042803","1.6814972","90.800575"
"42.420002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.53566074","1.1936381","286.95944"
"42.420002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.9942813","1.6816369","92.20058"
"42.440002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.5260985","1.1965644","287.01544"
"42.440002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.9842887","1.6820209","93.60058"
"42.46","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.51653624","1.1994908","287.01544"
"42.46","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.97430843","1.6826489","95.00058"
"42.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.5069797","1.2024357","287.12744"
"42.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.96434647","1.6835206","96.40058"
"42.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.49741888","1.2053667","287.04343"
"42.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.9544088","1.6846354","97.80058"
"42.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.48786524","1.2083211","287.18344"
"42.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.94450134","1.6859926","99.200584"
"42.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.4783116","1.2112755","287.18344"
"42.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.93463","1.6875916","100.600586"
"42.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.46875796","1.2142298","287.18344"
"42.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.92480063","1.6894312","102.00059"
"42.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.4591914","1.2171421","286.93143"
"42.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.91501915","1.6915104","103.40059"
"42.600002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.44963202","1.2200778","287.07144"
"42.600002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.90529144","1.693828","104.80059"
"42.620003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.44007406","1.223018","287.09946"
"42.620003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.8956232","1.6963825","106.20059"
"42.64","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.4305118","1.2259444","287.01544"
"42.64","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.8860203","1.6991725","107.60059"
"42.66","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.42095384","1.2288847","287.09946"
"42.66","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.87648845","1.7021962","109.000595"
"42.68","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.4113916","1.231811","287.01544"
"42.68","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.8670333","1.705452","110.4006"
"42.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.40182933","1.2347374","287.01544"
"42.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.85766053","1.7089378","111.8006"
"42.72","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.39226708","1.2376637","287.01544"
"42.72","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.84837574","1.7126515","113.2006"
"42.74","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.38271055","1.2406087","287.12744"
"42.74","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.8391844","1.716591","114.6006"
"42.760002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.37314972","1.2435397","287.04343"
"42.760002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.8300921","1.7207539","116.0006"
"42.78","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.36358318","1.246452","286.93143"
"42.78","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.82110417","1.7251377","117.400604"
"42.8","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.35402954","1.2494063","287.18344"
"42.8","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.81222606","1.7297398","118.800606"
"42.82","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.34446728","1.2523327","287.01544"
"42.82","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.80346304","1.7345574","120.20061"
"42.84","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.3348993","1.2552403","286.90344"
"42.84","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.79482037","1.7395877","121.60061"
"42.86","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.32533705","1.2581667","287.01544"
"42.86","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.78630316","1.7448276","123.00061"
"42.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.3157834","1.261121","287.18344"
"42.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.7779165","1.7502741","124.40061"
"42.9","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.30622977","1.2640754","287.18344"
"42.9","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.7696654","1.7559239","125.80061"
"42.920002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.29667038","1.267011","287.07144"
"42.920002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.76155484","1.7617736","127.200615"
"42.940002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.28711385","1.269956","287.12744"
"42.940002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.75358963","1.7678196","128.60062"
"42.96","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.27755445","1.2728916","287.07144"
"42.96","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.7457745","1.7740586","130.00061"
"42.98","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.2680008","1.275846","287.18344"
"42.98","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.7381141","1.7804866","131.4006"
"43.0","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.25843856","1.2787724","287.01544"
"43.0","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.73061305","1.7870998","132.8006"
"43.02","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.24887916","1.281708","287.07144"
"43.02","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.72327584","1.7938943","134.20059"
"43.04","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.23932697","1.284667","287.21146"
"43.04","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.71610683","1.800866","135.60059"
"43.06","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22977333","1.2876214","287.18344"
"43.06","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.70911026","1.8080108","137.00058"
"43.08","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.22021107","1.2905477","287.01544"
"43.08","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.70229036","1.8153244","138.40057"
"43.100002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.21065743","1.2935021","287.18344"
"43.100002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6956512","1.8228024","139.80057"
"43.120003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.20109804","1.2964377","287.07144"
"43.120003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.68919665","1.8304404","141.20056"
"43.14","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.19153865","1.2993734","287.07144"
"43.14","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6829307","1.8382338","142.60056"
"43.16","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.18198645","1.3023324","287.21146"
"43.16","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.67685705","1.846178","144.00055"
"43.18","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.17243281","1.3052868","287.18344"
"43.18","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.67097926","1.8542683","145.40054"
"43.2","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.16287917","1.3082411","287.18344"
"43.2","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6653009","1.8624997","146.80054"
"43.22","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.15332553","1.3111955","287.18344"
"43.22","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6598253","1.8708674","148.20053"
"43.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.14377189","1.3141499","287.18344"
"43.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.65455586","1.8793664","149.60052"
"43.260002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.13421825","1.3171042","287.18344"
"43.260002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6494956","1.8879915","151.00052"
"43.28","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.124664605","1.3200586","287.18344"
"43.28","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6446476","1.8967378","152.40051"
"43.3","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.11511096","1.323013","287.18344"
"43.3","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6400147","1.9055998","153.8005"
"43.32","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.10555732","1.3259673","287.18344"
"43.32","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.63559973","1.9145725","155.2005"
"43.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.09600368","1.3289217","287.18344"
"43.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6314053","1.9236503","156.6005"
"43.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.08645004","1.331876","287.18344"
"43.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6274339","1.9328278","158.00049"
"43.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0768964","1.3348304","287.18344"
"43.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6236879","1.9420997","159.40048"
"43.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.06734276","1.3377848","287.18344"
"43.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.6201696","1.9514604","160.80048"
"43.420002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.05778912","1.3407391","287.18344"
"43.420002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.616881","1.9609041","162.20047"
